tipo,wr0,wr1,wr2,wr3,wr4,wr5,wr6,wr7,wr8,wr9,wr10,wr11,wr12,wr13,wr14,wr15,wr16,wr17,wr18,wr19,wr20,wr21,wr22,wr23,wr24,wr25,wr26,wr27,wr28,wr29,wr30,wr31,wr32,wr33,wr34,wr35,wr36,wr37,wr38,wr39,wr40,wr41,wr42,wr43,wr44,wr45,wr46,wr47,wr48,wl0,wl1,wl2,wl3,wl4,wl5,wl6,wl7,wl8,wl9,wl10,wl11,wl12,wl13,wl14,wl15,wl16,wl17,wl18,wl19,wl20,wl21,wl22,wl23,wl24,wl25,wl26,wl27,wl28,wl29,wl30,wl31,wl32,wl33,wl34,wl35,wl36,wl37,wl38,wl39,wl40,wl41,wl42,wl43,wl44,wl45,wl46,wl47,wl48,br0,br1,br2,br3,br4,br5,br6,br7,br8,br9,br10,br11,br12,br13,br14,br15,br16,br17,br18,br19,br20,br21,br22,br23,br24,br25,br26,br27,br28,br29,br30,br31,br32,br33,br34,br35,br36,br37,br38,br39,br40,br41,br42,br43,br44,br45,br46,br47,br48,bl0,bl1,bl2,bl3,bl4,bl5,bl6,bl7,bl8,bl9,bl10,bl11,bl12,bl13,bl14,bl15,bl16,bl17,bl18,bl19,bl20,bl21,bl22,bl23,bl24,bl25,bl26,bl27,bl28,bl29,bl30,bl31,bl32,bl33,bl34,bl35,bl36,bl37,bl38,bl39,bl40,bl41,bl42,bl43,bl44,bl45,bl46,bl47,bl48,s0,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23,s24,s25,s26,s27,s28,s29,s30,s31,s32,s33,s34,s35,s36,s37,s38,s39,s40,s41,s42,s43,s44,s45,s46,s47,s48,p0,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24,p25,p26,p27,p28,p29,p30,p31,p32,p33,p34,p35,p36,p37,p38,p39,p40,p41,p42,p43,p44,p45,p46,p47,p48,r
1,0,8,17,0,0,34,0,0,0,0,0,8,8,0,0,34,8,0,0,8,0,8,0,0,0,0,0,8,0,0,0,0,0,21,8,0,0,0,8,0,0,8,0,0,0,0,8,0,0,8,0,17,0,0,28,0,8,0,0,8,0,17,0,8,28,17,0,0,0,0,8,0,0,0,0,0,0,0,8,0,0,8,28,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,9,14,20,16,21,19,19,17,19,17,10,17,15,16,20,22,22,28,16,24,8,11,11,13,11,3,11,10,10,7,15,16,21,20,24,17,24,9,16,10,10,15,13,13,11,13,6,8,10,8,14,20,18,22,19,17,16,15,13,10,15,17,18,22,20,21,24,13,20,8,11,9,6,8,7,13,10,13,10,17,17,21,17,23,17,19,9,15,15,11,17,12,8,11,11,8,7,46,57,28,64,54,53,41,40,45,43,37,49,27,49,43,62,59,65,69,53,69,43,45,48,48,62,64,45,45,75,46,43,35,65,24,64,67,62,40,62,43,48,49,45,74,45,70,61,38,21.0,127881,127881,127881,127881,127881,127881,127881,127881,127881,127881,126518,126518,126518,126518,126518,126518,126518,126518,126518,126518,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,125987,125987,125987,125987,125987,125987,125987,125987,125987,125987,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,8
1,0,8,28,0,0,42,0,0,0,0,8,8,8,0,0,28,8,0,0,17,0,8,0,0,0,0,0,8,0,0,0,0,0,42,8,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,34,0,0,0,0,8,0,8,0,8,28,17,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,8,28,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,11,15,13,14,12,13,9,12,13,7,13,13,13,14,13,14,18,3,13,8,13,10,8,10,3,10,11,8,6,13,12,14,13,17,11,17,3,10,8,7,11,9,9,8,7,6,6,4,4,10,13,8,16,13,14,14,13,10,8,14,12,11,13,14,16,14,9,13,7,7,9,6,10,3,8,7,9,8,12,9,13,11,17,13,14,6,9,13,8,11,6,4,6,7,3,0,46,57,28,64,54,53,41,40,45,43,37,49,27,49,43,62,59,65,69,53,69,43,45,48,48,62,64,45,45,75,46,43,35,65,24,64,67,62,40,62,43,48,49,45,74,45,70,61,38,21.0,127911,127911,127911,127911,127911,127911,127911,127911,127911,127911,126518,126518,126518,126518,126518,126518,126518,126518,126518,126518,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,126012,126012,126012,126012,126012,126012,126012,126012,126012,126012,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,4
1,0,8,17,0,0,34,0,0,0,0,8,8,17,0,0,42,8,0,0,17,0,8,0,0,0,8,0,8,0,0,8,0,0,34,8,0,0,0,17,0,0,0,0,0,0,0,0,0,0,8,0,17,0,0,28,0,8,0,0,8,0,17,0,8,28,21,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,8,28,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,9,12,13,13,20,18,17,15,16,14,10,12,11,13,17,20,21,21,10,20,10,18,10,10,13,2,9,10,12,9,10,12,21,18,26,17,20,7,16,10,10,15,10,7,11,13,8,6,13,11,15,21,22,22,21,18,18,19,16,13,17,15,17,22,19,21,28,17,20,11,13,14,13,15,7,15,14,17,12,17,15,24,17,26,20,26,13,17,15,13,17,13,11,13,15,8,10,46,57,28,64,54,53,41,40,45,43,37,49,27,49,43,62,59,65,69,53,69,43,45,48,48,62,64,45,45,75,46,43,35,65,24,64,67,62,40,62,43,48,49,45,74,45,70,61,38,21.0,127911,127911,127911,127911,127911,127911,127911,127911,127911,127911,126518,126518,126518,126518,126518,126518,126518,126518,126518,126518,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,126012,126012,126012,126012,126012,126012,126012,126012,126012,126012,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,9
1,0,0,17,0,8,42,0,0,0,0,0,0,17,0,0,34,8,0,0,17,0,8,0,0,0,0,0,8,0,0,0,0,0,34,8,0,0,0,8,0,0,0,0,0,0,0,8,0,0,0,0,17,0,0,42,0,8,0,0,8,0,8,0,0,21,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,8,28,17,0,0,0,0,0,0,0,0,8,0,0,0,0,0,6,6,11,13,12,17,14,12,11,11,10,7,14,13,13,15,13,14,20,13,13,7,13,13,11,10,2,10,10,11,7,13,12,17,15,17,11,20,9,13,11,8,13,10,9,10,8,3,4,6,3,9,12,10,18,14,11,12,13,7,3,9,9,7,10,10,10,14,7,11,7,7,8,6,7,1,4,4,6,6,11,8,12,11,13,9,13,3,9,15,10,13,9,4,6,4,1,0,46,57,28,64,54,53,41,40,45,43,37,49,27,49,43,62,59,65,69,53,69,43,45,48,48,62,64,45,45,75,46,43,35,65,24,64,67,62,40,62,43,48,49,45,74,45,70,61,38,21.0,127911,127911,127911,127911,127911,127911,127911,127911,127911,127911,126518,126518,126518,126518,126518,126518,126518,126518,126518,126518,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,126012,126012,126012,126012,126012,126012,126012,126012,126012,126012,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,7
1,0,8,34,0,0,28,0,8,0,0,0,8,8,0,0,34,8,0,0,17,0,8,0,0,0,0,0,8,0,0,8,0,0,34,8,0,0,0,21,0,0,8,0,0,0,0,8,0,0,8,0,17,0,8,34,0,8,0,0,8,0,8,0,8,34,17,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,8,34,21,0,0,0,0,0,8,8,0,0,0,0,0,0,0,6,10,13,17,14,19,16,17,15,15,14,7,12,13,10,14,17,15,20,7,16,4,9,10,10,11,2,10,10,11,9,13,9,19,16,23,15,18,4,13,11,10,13,10,6,11,11,6,6,10,10,13,21,18,21,20,18,17,17,13,11,15,17,17,22,21,21,24,17,22,14,12,12,11,13,9,13,12,16,11,19,15,18,17,26,18,20,9,17,15,13,15,10,10,12,13,6,7,46,57,28,64,54,53,41,40,45,43,37,49,27,49,43,62,59,65,69,53,69,43,45,48,48,62,64,45,45,75,46,43,35,65,24,64,67,62,40,62,43,48,49,45,74,45,70,61,38,21.0,127911,127911,127911,127911,127911,127911,127911,127911,127911,127911,126518,126518,126518,126518,126518,126518,126518,126518,126518,126518,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,126012,126012,126012,126012,126012,126012,126012,126012,126012,126012,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,7
1,0,8,17,0,0,34,0,0,0,0,8,8,8,0,0,42,8,0,0,17,0,8,0,0,0,0,0,8,0,0,8,8,0,0,34,8,0,0,0,17,0,0,0,0,0,0,0,8,0,0,0,8,0,0,34,0,0,0,0,8,0,8,0,0,34,17,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,8,28,17,0,0,0,0,0,0,0,0,8,0,0,0,0,9,6,11,13,13,17,14,13,11,12,13,9,12,11,10,11,11,15,21,7,16,11,13,13,11,13,4,14,13,14,7,1,13,9,17,17,21,14,21,7,15,15,11,15,13,11,14,11,10,7,4,9,14,12,18,15,14,14,13,10,6,12,12,9,14,15,14,17,11,13,8,9,6,4,8,2,6,7,10,6,4,14,9,16,14,21,14,17,7,11,15,11,13,8,3,6,7,2,46,57,28,64,54,53,41,40,45,43,37,49,27,49,43,62,59,65,69,53,69,43,45,48,48,62,64,45,45,75,46,19,43,35,65,24,64,67,62,40,62,43,48,49,45,74,45,70,61,21.0,127911,127911,127911,127911,127911,127911,127911,127911,127911,127911,126518,126518,126518,126518,126518,126518,126518,126518,126518,126518,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,126012,126012,126012,126012,126012,126012,126012,126012,126012,126012,126012,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,8
1,0,8,17,0,0,34,0,0,0,0,8,8,8,0,0,42,8,0,0,17,0,8,0,0,0,0,0,8,0,0,0,8,0,0,28,8,0,0,0,17,0,0,8,0,0,0,0,8,0,8,0,8,0,0,28,0,0,0,0,8,0,28,0,8,34,17,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,8,21,17,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,12,16,12,21,18,19,17,15,13,9,12,10,10,14,13,20,26,13,22,10,11,9,8,10,2,9,10,10,7,2,10,10,23,22,32,21,26,10,21,15,10,17,10,7,10,10,6,9,6,12,17,14,21,17,16,16,15,13,8,12,11,11,13,15,18,23,15,18,8,9,10,8,13,3,13,10,15,9,6,12,13,17,17,24,17,21,9,14,15,10,15,8,7,8,10,6,46,57,28,64,54,53,41,40,45,43,37,49,27,49,43,62,59,65,69,53,69,43,45,48,48,62,64,45,45,75,46,19,43,35,65,24,64,67,62,40,62,43,48,49,45,74,45,70,61,21.0,127911,127911,127911,127911,127911,127911,127911,127911,127911,127911,126518,126518,126518,126518,126518,126518,126518,126518,126518,126518,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,126012,126012,126012,126012,126012,126012,126012,126012,126012,126012,126012,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,4
1,0,0,17,0,0,34,0,0,0,0,0,8,8,0,0,21,8,0,0,8,0,8,0,0,0,0,0,8,0,0,0,8,0,0,28,8,0,0,0,8,0,0,8,0,0,0,0,8,0,0,0,8,0,0,34,0,0,0,0,8,0,0,0,0,21,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,28,17,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,9,13,12,14,12,12,11,7,8,4,11,10,8,8,11,13,20,9,13,7,7,11,8,8,2,8,8,8,4,4,8,9,10,15,14,9,15,4,7,4,7,8,9,9,8,7,4,6,6,9,15,14,20,17,16,16,17,13,6,10,11,8,7,10,13,17,11,14,7,11,9,6,8,3,6,7,6,8,4,14,11,14,13,17,13,17,6,11,13,8,9,6,4,8,7,2,46,57,28,64,54,53,41,40,45,43,37,49,27,49,43,62,59,65,69,53,69,43,45,48,48,62,64,45,45,75,46,19,43,35,65,24,64,67,62,40,62,43,48,49,45,74,45,70,61,21.0,127911,127911,127911,127911,127911,127911,127911,127911,127911,127911,126518,126518,126518,126518,126518,126518,126518,126518,126518,126518,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,126012,126012,126012,126012,126012,126012,126012,126012,126012,126012,126012,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,4
1,0,8,17,0,0,34,0,0,0,0,0,8,8,0,0,34,8,0,0,17,0,8,0,0,0,8,0,8,0,0,0,8,0,0,34,8,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,8,0,0,28,0,0,0,0,8,0,8,0,0,21,17,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,8,34,17,0,0,0,0,0,0,0,0,8,0,0,0,0,11,13,16,20,14,21,18,17,17,19,15,13,19,16,14,21,22,21,26,14,21,8,11,11,10,10,2,9,10,10,13,2,16,13,23,20,26,20,24,3,16,8,10,14,11,9,14,13,10,15,11,17,21,16,22,20,18,17,18,16,11,17,17,17,24,20,22,26,18,21,11,13,13,11,13,8,13,14,15,10,6,17,16,22,17,26,21,23,13,17,13,11,17,10,8,11,11,3,46,57,28,64,54,53,41,40,45,43,37,49,27,49,43,62,59,65,69,53,69,43,45,48,48,62,64,45,45,75,46,19,43,35,65,24,64,67,62,40,62,43,48,49,45,74,45,70,61,21.0,127911,127911,127911,127911,127911,127911,127911,127911,127911,127911,126518,126518,126518,126518,126518,126518,126518,126518,126518,126518,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,126012,126012,126012,126012,126012,126012,126012,126012,126012,126012,126012,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,7
1,0,8,17,0,0,42,0,0,0,0,8,8,17,0,0,42,8,0,0,17,0,8,0,0,0,0,0,8,0,0,8,8,0,0,49,8,8,0,0,17,0,0,8,0,0,0,0,8,0,0,0,8,0,0,34,0,0,0,0,8,0,8,0,8,28,17,0,0,0,0,8,0,0,0,0,0,0,0,0,0,8,0,0,34,17,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,18,20,17,17,14,15,14,12,14,11,19,17,13,17,20,20,26,12,19,11,11,15,14,13,6,14,14,11,9,6,16,17,21,20,26,15,26,13,16,13,13,14,13,13,11,13,10,11,9,13,17,13,20,17,16,17,17,13,11,18,17,13,20,20,21,23,13,17,10,12,12,12,13,4,12,16,13,11,6,17,14,20,17,23,18,20,9,15,13,11,14,12,10,12,13,3,46,57,28,64,54,53,41,40,45,43,37,49,27,49,43,62,59,65,69,53,69,43,45,48,48,62,64,45,45,75,46,19,43,35,65,24,64,67,62,40,62,43,48,49,45,74,45,70,61,21.0,127911,127911,127911,127911,127911,127911,127911,127911,127911,127911,126518,126518,126518,126518,126518,126518,126518,126518,126518,126518,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,126012,126012,126012,126012,126012,126012,126012,126012,126012,126012,126012,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,10
1,0,8,17,0,0,42,0,0,0,0,0,8,17,0,0,28,8,0,0,17,0,8,0,0,0,0,0,8,0,0,8,8,0,0,34,8,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,8,0,0,28,8,8,0,0,8,0,8,0,8,21,17,0,0,0,0,8,0,0,0,0,0,0,0,8,0,0,0,8,34,17,0,0,0,0,0,8,0,0,0,0,0,0,0,4,6,8,10,6,17,14,13,13,12,8,9,12,7,7,14,17,18,15,7,15,4,9,6,4,7,2,4,4,10,6,4,7,7,17,16,24,13,11,1,11,8,7,13,7,6,7,4,0,17,11,14,17,17,22,19,16,14,21,15,12,17,13,14,20,19,17,28,15,17,11,12,10,11,13,7,10,13,19,11,2,13,13,20,17,24,17,26,11,15,15,13,14,9,8,11,13,6,46,57,28,64,54,53,41,40,45,43,37,49,27,49,43,62,59,65,69,53,69,43,45,48,48,62,64,45,45,75,46,19,43,35,65,24,64,67,62,40,62,43,48,49,45,74,45,70,61,21.0,127911,127911,127911,127911,127911,127911,127911,127911,127911,127911,126518,126518,126518,126518,126518,126518,126518,126518,126518,126518,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,126012,126012,126012,126012,126012,126012,126012,126012,126012,126012,126012,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,3
1,0,8,21,0,0,34,0,0,0,0,0,8,17,0,0,28,8,0,0,17,0,8,0,0,0,8,0,8,0,0,0,8,0,0,34,8,0,0,0,17,0,0,8,0,0,0,0,8,0,0,0,17,0,0,34,0,0,0,0,8,0,17,0,8,21,17,0,0,0,0,8,0,0,0,0,0,0,0,0,0,8,0,8,28,17,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,11,13,11,19,17,17,13,12,11,7,16,15,13,17,17,14,24,14,16,8,9,13,13,11,3,10,8,9,7,1,13,13,17,18,20,13,21,9,13,10,10,13,11,11,13,10,8,7,3,10,13,9,22,19,17,16,15,11,8,15,14,12,13,15,18,19,11,17,8,12,10,8,8,6,8,9,10,8,4,17,12,16,14,22,16,17,7,11,16,11,15,12,10,12,10,0,46,57,28,64,54,53,41,40,45,43,37,49,27,49,43,62,59,65,69,53,69,43,45,48,48,62,64,45,45,75,46,19,43,35,65,24,64,67,62,40,62,43,48,49,45,74,45,70,61,21.0,127911,127911,127911,127911,127911,127911,127911,127911,127911,127911,126518,126518,126518,126518,126518,126518,126518,126518,126518,126518,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,126012,126012,126012,126012,126012,126012,126012,126012,126012,126012,126012,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,7
1,0,8,17,0,0,28,0,0,0,0,8,8,8,0,0,42,0,0,0,17,0,8,0,0,0,0,0,8,0,0,0,8,0,0,42,8,0,0,0,8,0,0,8,0,0,0,0,8,0,0,0,8,0,0,28,0,0,0,0,8,0,0,0,0,34,17,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,8,28,17,0,0,0,0,0,8,8,0,0,0,0,0,0,2,9,12,16,13,19,17,17,14,16,14,9,12,13,13,17,18,18,24,12,17,4,7,6,4,3,1,3,3,4,10,2,13,12,20,17,23,15,21,10,15,8,4,7,4,3,4,3,2,10,9,14,22,17,24,21,18,18,19,15,11,17,19,16,21,23,24,26,18,24,11,13,12,8,10,8,13,12,16,11,1,17,15,24,19,26,21,24,11,18,13,13,18,13,10,12,13,3,46,57,28,64,54,53,41,40,45,43,37,49,27,49,43,62,59,65,69,53,69,43,45,48,48,62,64,45,45,75,46,19,43,35,65,24,64,67,62,40,62,43,48,49,45,74,45,70,61,21.0,127911,127911,127911,127911,127911,127911,127911,127911,127911,127911,126518,126518,126518,126518,126518,126518,126518,126518,126518,126518,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,126012,126012,126012,126012,126012,126012,126012,126012,126012,126012,126012,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,7
1,0,8,17,0,0,28,0,0,0,0,0,8,8,0,0,34,0,0,0,17,0,8,0,0,0,0,0,8,0,0,0,8,0,0,21,8,0,0,0,17,0,0,8,0,0,0,0,0,0,0,0,8,0,0,28,0,8,0,0,8,0,0,0,8,28,8,0,0,0,0,8,0,17,0,0,0,0,0,0,0,0,0,8,21,17,0,0,0,0,0,8,0,0,0,0,0,0,0,8,9,12,17,13,19,14,17,13,12,11,10,18,13,10,19,17,18,22,13,19,10,11,10,7,10,0,11,10,13,11,4,15,9,19,18,26,18,21,9,16,16,8,15,11,7,10,11,3,13,8,10,17,17,24,19,18,17,17,13,9,15,13,11,16,17,17,21,13,17,11,13,13,11,13,4,13,10,17,6,6,15,12,18,15,22,16,19,9,13,17,10,14,9,10,9,11,4,46,57,28,64,54,53,41,40,45,43,37,49,27,49,43,62,59,65,69,53,69,43,45,48,48,62,64,45,45,75,46,19,43,35,65,24,64,67,62,40,62,43,48,49,45,74,45,70,61,21.0,127911,127911,127911,127911,127911,127911,127911,127911,127911,127911,126518,126518,126518,126518,126518,126518,126518,126518,126518,126518,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,126012,126012,126012,126012,126012,126012,126012,126012,126012,126012,126012,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,4
1,0,8,17,0,0,21,0,0,0,0,0,8,8,0,0,28,8,0,0,8,0,8,0,0,0,0,0,8,0,0,0,8,0,0,34,8,0,0,0,17,0,0,0,0,0,0,0,8,0,8,0,17,0,0,28,8,8,0,0,8,0,8,0,0,21,17,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,8,28,17,0,0,0,0,0,8,0,0,0,0,0,0,0,6,9,13,16,13,19,16,16,15,16,14,10,16,13,12,17,20,18,22,12,17,7,9,7,4,7,2,7,4,8,9,2,13,12,19,18,23,17,20,7,16,10,7,13,10,7,8,7,3,7,6,10,13,12,17,15,14,12,17,13,9,12,11,12,17,13,13,20,9,11,4,1,2,2,8,3,8,4,13,8,6,9,9,17,13,18,12,19,7,9,8,7,9,9,10,8,10,6,46,57,28,64,54,53,41,40,45,43,37,49,27,49,43,62,59,65,69,53,69,43,45,48,48,62,64,45,45,75,46,19,43,35,65,24,64,67,62,40,62,43,48,49,45,74,45,70,61,21.0,127911,127911,127911,127911,127911,127911,127911,127911,127911,127911,126518,126518,126518,126518,126518,126518,126518,126518,126518,126518,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,126012,126012,126012,126012,126012,126012,126012,126012,126012,126012,126012,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,7
1,0,8,17,0,0,28,0,0,0,0,0,8,8,0,0,34,8,0,0,17,0,8,0,0,0,8,0,8,0,0,0,8,0,0,28,8,0,0,0,17,0,0,8,0,0,0,0,8,0,0,0,17,0,0,28,0,0,0,0,8,0,0,0,0,28,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,28,17,0,0,0,0,0,8,8,0,0,0,0,0,0,2,4,8,7,6,13,12,13,8,9,4,7,9,7,7,11,11,8,9,4,13,4,7,6,4,3,2,3,4,3,4,1,7,8,13,13,17,9,9,1,8,7,3,7,4,1,4,3,0,7,6,10,14,13,17,15,16,13,15,13,8,14,14,9,14,15,14,17,11,14,7,7,6,4,7,3,8,9,9,8,4,14,9,16,14,18,13,15,6,11,11,4,11,8,4,8,10,1,46,57,28,64,54,53,41,40,45,43,37,49,27,49,43,62,59,65,69,53,69,43,45,48,48,62,64,45,45,75,46,19,43,35,65,24,64,67,62,40,62,43,48,49,45,74,45,70,61,21.0,127911,127911,127911,127911,127911,127911,127911,127911,127911,127911,126518,126518,126518,126518,126518,126518,126518,126518,126518,126518,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,126012,126012,126012,126012,126012,126012,126012,126012,126012,126012,126012,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,4
1,0,8,17,0,0,34,0,0,0,0,8,8,8,0,0,34,8,0,0,8,0,8,0,0,0,0,0,8,0,0,0,8,0,0,34,8,0,0,0,17,0,0,8,0,0,0,0,8,0,0,0,17,0,0,34,8,8,0,0,8,0,0,0,8,28,17,0,0,0,0,8,0,0,0,0,0,0,0,0,0,8,0,8,28,17,0,0,0,0,0,0,8,0,0,0,0,0,0,8,11,16,20,16,23,19,20,15,17,17,13,17,15,14,20,22,22,22,10,21,8,15,13,11,13,2,11,13,14,13,2,15,13,23,17,28,18,22,7,20,11,13,17,13,13,14,15,4,6,6,10,14,17,22,20,17,14,18,15,9,15,13,13,18,17,17,26,15,17,8,12,10,8,8,7,13,13,13,9,8,13,12,17,15,22,14,24,13,15,13,14,17,13,8,13,13,4,46,57,28,64,54,53,41,40,45,43,37,49,27,49,43,62,59,65,69,53,69,43,45,48,48,62,64,45,45,75,46,19,43,35,65,24,64,67,62,40,62,43,48,49,45,74,45,70,61,21.0,127911,127911,127911,127911,127911,127911,127911,127911,127911,127911,126518,126518,126518,126518,126518,126518,126518,126518,126518,126518,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,126012,126012,126012,126012,126012,126012,126012,126012,126012,126012,126012,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,7
1,0,0,17,0,0,28,0,0,0,0,0,0,8,0,0,34,8,0,0,17,0,8,0,0,0,0,0,8,0,0,0,8,0,0,42,8,0,0,0,8,0,0,8,0,0,0,0,8,0,0,0,17,0,0,28,0,0,0,0,8,0,0,0,0,28,8,0,0,0,0,8,0,8,0,0,0,0,0,0,0,0,0,8,28,17,0,0,0,0,0,8,0,0,0,0,0,0,0,2,2,4,3,7,14,12,15,8,6,7,4,8,4,7,10,13,11,11,7,16,4,7,4,4,4,1,3,3,4,2,2,3,3,11,15,20,13,14,3,13,10,4,8,6,3,4,3,1,9,3,4,9,8,18,15,14,14,13,11,6,9,9,11,14,15,16,19,13,15,4,3,6,2,8,2,6,7,7,4,6,9,9,18,14,21,14,19,7,13,13,4,9,6,3,4,1,6,46,57,28,64,54,53,41,40,45,43,37,49,27,49,43,62,59,65,69,53,69,43,45,48,48,62,64,45,45,75,46,19,43,35,65,24,64,67,62,40,62,43,48,49,45,74,45,70,61,21.0,127911,127911,127911,127911,127911,127911,127911,127911,127911,127911,126518,126518,126518,126518,126518,126518,126518,126518,126518,126518,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,126012,126012,126012,126012,126012,126012,126012,126012,126012,126012,126012,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,1
1,0,8,17,0,0,28,0,0,0,0,8,8,8,0,0,34,8,0,0,17,0,8,0,0,0,8,0,8,0,0,8,8,0,0,21,8,0,0,0,17,0,0,0,0,0,0,0,8,0,8,0,8,0,0,28,0,0,0,0,8,0,0,0,0,28,17,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,8,21,17,0,0,0,0,0,0,0,0,0,0,0,0,0,8,13,16,17,13,20,17,17,15,16,14,11,18,13,13,21,21,20,24,13,20,7,7,9,8,11,6,10,8,13,13,4,15,12,23,20,28,21,22,10,19,13,8,13,9,7,8,10,3,4,9,13,17,14,21,17,16,14,15,11,10,15,14,13,18,14,18,23,13,18,7,7,6,6,8,6,9,9,9,10,4,15,13,21,17,24,17,20,7,14,17,10,14,6,4,8,7,7,46,57,28,64,54,53,41,40,45,43,37,49,27,49,43,62,59,65,69,53,69,43,45,48,48,62,64,45,45,75,46,19,43,35,65,24,64,67,62,40,62,43,48,49,45,74,45,70,61,21.0,127911,127911,127911,127911,127911,127911,127911,127911,127911,127911,126518,126518,126518,126518,126518,126518,126518,126518,126518,126518,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,126012,126012,126012,126012,126012,126012,126012,126012,126012,126012,126012,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,3
